id	org_name	paper_count	is_org	canonical_org_name	country	example1	example2	example3
112	University of Illinois at Chicago	78	1	University of Illinois at Chicago	USA	https://papers.nips.cc//paper/7806-learning-others-intentional-models-in-multi-agent-settings-using-interactive-pomdps.pdf	https://www.aclweb.org/anthology/D14-1120.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16156/15678	
113	Seoul National University	78	1	Seoul National University	South Korea	https://www.aclweb.org/anthology/D19-1358.pdf	https://papers.nips.cc//paper/8822-doubly-robust-lasso-bandit.pdf	http://proceedings.mlr.press/v97/lange19a/lange19a.pdf	
114	NTT Communication Science Laboratories	77	1	NTT Corporation	Japan	https://www.aclweb.org/anthology/D16-1112.pdf	https://www.aclweb.org/anthology/P17-2043.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14919/13903	
115	Dublin City University	76	1	Dublin City University	Ireland	https://www.aclweb.org/anthology/N18-1026.pdf	https://www.aclweb.org/anthology/C14-1193.pdf	https://www.aclweb.org/anthology/J15-1005.pdf	
116	Nara Institute of Science and Technology	76	1	Nara Institute of Science and Technology	Japan	https://www.aclweb.org/anthology/D16-1231.pdf	https://www.aclweb.org/anthology/D16-1162.pdf	https://www.aclweb.org/anthology/N19-1286.pdf	
117	Oregon State University	75	1	Oregon State University	USA	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12068/12092	https://www.aclweb.org/anthology/C16-1212.pdf	http://proceedings.mlr.press/v97/khadka19a/khadka19a.pdf	
118	National Institute of Information and Communications Technology	75	1	National Institute of Information	Japan	https://www.aclweb.org/anthology/D17-1304.pdf	https://www.aclweb.org/anthology/P19-1298.pdf	https://www.aclweb.org/anthology/D14-1019.pdf	
119	University of Sheffield	75	1	University of Sheffield	UK	https://www.aclweb.org/anthology/P19-1378.pdf	http://proceedings.mlr.press/v28/kalaitzis13.pdf	https://www.aclweb.org/anthology/N16-1138.pdf	
120	Vector Institute	75	1	Vector Institute	Canada	http://proceedings.mlr.press/v80/sun18e/sun18e.pdf	https://papers.nips.cc//paper/8121-iterative-value-aware-model-learning.pdf	https://papers.nips.cc//paper/7346-a-neural-compositional-paradigm-for-image-captioning.pdf	
121	Northwestern University	73	1	Northwestern University	USA	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/17352/16172	https://www.aclweb.org/anthology/P19-1155.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16156/15678	
122	Arizona State University	72	1	Arizona State University	USA	https://papers.nips.cc//paper/5327-two-layer-feature-reduction-for-sparse-group-lasso-via-decomposition-of-convex-sets.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9560/9456	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16446/15741	
123	College of Information and Computer Sciences	72	0	None	None	https://www.aclweb.org/anthology/E17-1013.pdf	https://openreview.net/pdf?id=ry8dvM-R-	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/17101/16003	
124	Inria	71	1	INRIA	France	http://proceedings.mlr.press/v97/aydore19a/aydore19a.pdf	http://proceedings.mlr.press/v97/bietti19a/bietti19a.pdf	https://papers.nips.cc//paper/8917-on-the-convergence-of-single-call-stochastic-extra-gradient-methods.pdf	
125	Tokyo Institute of Technology	70	1	Tokyo Institute of Technology	Japan	https://www.aclweb.org/anthology/P13-1101.pdf	https://icml.cc/2012/papers/437.pdf	http://proceedings.mlr.press/v37/miyauchi15.pdf	
126	Information Sciences Institute	70	1	Information Sciences Institute	USA	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9870/9297	http://proceedings.mlr.press/v37/geiger15.pdf	https://www.aclweb.org/anthology/N15-1021.pdf	
127	Institute for Language	70	0	None	None	https://www.aclweb.org/anthology/P19-1629.pdf	https://www.aclweb.org/anthology/D16-1009.pdf	https://www.aclweb.org/anthology/P12-1054.pdf	
128	Max Planck Institute for Intelligent Systems	70	1	Max Planck Institute for Intelligent Systems	Germany	https://papers.nips.cc//paper/8964-foundations-of-comparison-based-hierarchical-clustering.pdf	http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf	https://papers.nips.cc//paper/7565-practical-methods-for-graph-two-sample-testing.pdf	
129	Monash University	68	1	Monash University	Australia	https://www.aclweb.org/anthology/N16-1149.pdf	https://www.aclweb.org/anthology/P19-1396.pdf	https://www.aclweb.org/anthology/D16-1094.pdf	
130	INRIA	67	1	INRIA	France	https://www.aclweb.org/anthology/P14-1070.pdf	http://proceedings.mlr.press/v80/colas18a/colas18a.pdf	https://www.aclweb.org/anthology/N16-1127.pdf	
131	University of Wisconsin-Madison	67	1	University of Wisconsin–Madison	USA	https://papers.nips.cc//paper/7125-maximizing-subset-accuracy-with-recurrent-neural-networks-in-multi-label-classification.pdf	https://papers.nips.cc//paper/8262-understanding-regularized-spectral-clustering-via-graph-conductance.pdf	https://papers.nips.cc//paper/7171-a-kl-lucb-algorithm-for-large-scale-crowdsourcing.pdf	
132	University of California Santa Barbara	66	1	University of California Santa Barbara	USA	https://openreview.net/pdf?id=H1goBoR9F7	https://www.aclweb.org/anthology/D18-1223.pdf	https://www.aclweb.org/anthology/N18-2019.pdf	
133	Heidelberg University	66	1	University of Heidelberg	Germany	https://papers.nips.cc//paper/6387-cliquecnn-deep-unsupervised-exemplar-learning.pdf	https://www.aclweb.org/anthology/P12-2017.pdf	https://www.aclweb.org/anthology/D17-1195.pdf	
134	University of California Irvine	65	1	UC Irvine	USA	https://papers.nips.cc//paper/5229-distributed-estimation-information-loss-and-exponential-families.pdf	https://papers.nips.cc//paper/5067-variational-planning-for-graph-based-mdps.pdf	https://www.aclweb.org/anthology/P19-1416.pdf	
135	College of Computing	65	0	None	None	https://papers.nips.cc//paper/7214-learning-combinatorial-optimization-algorithms-over-graphs.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9623/9312	https://papers.nips.cc//paper/5187-policy-shaping-integrating-human-feedback-with-reinforcement-learning.pdf	
136	Uppsala University	65	1	Uppsala University	Sweden	https://www.aclweb.org/anthology/D16-1095.pdf	https://www.aclweb.org/anthology/P18-2098.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14757/13791	
137	Stony Brook University	65	1	Stony Brook University	USA	https://www.aclweb.org/anthology/D13-1150.pdf	https://www.aclweb.org/anthology/N12-1094.pdf	https://www.aclweb.org/anthology/C12-1004.pdf	
138	Center for Data Science	65	0	None	None	https://papers.nips.cc//paper/9718-on-the-equivalence-between-graph-isomorphism-testing-and-function-approximation-with-gnns.pdf	https://papers.nips.cc//paper/6622-decoding-with-value-networks-for-neural-machine-translation.pdf	https://papers.nips.cc//paper/9584-flexible-information-routing-in-neural-populations-through-stochastic-comodulation.pdf	
139	University of Colorado	64	1	University of Colorado	USA	https://www.aclweb.org/anthology/K17-1030.pdf	https://papers.nips.cc//paper/9099-equal-opportunity-in-online-classification-with-partial-feedback.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9654/9522	
140	University of Chicago	64	1	University of Chicago	USA	https://papers.nips.cc//paper/9119-preference-based-batch-and-sequential-teaching-towards-a-unified-view-of-models.pdf	https://papers.nips.cc//paper/6437-selective-inference-for-group-sparse-linear-models.pdf	https://papers.nips.cc//paper/6459-efficient-globally-convergent-stochastic-optimization-for-canonical-correlation-analysis.pdf	
141	University of Illinois	63	1	University of Illinois	USA	https://www.aclweb.org/anthology/J17-4002.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14682/14264	https://www.aclweb.org/anthology/Q15-1001.pdf	
142	Institute of Software	62	0	None	None	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14427/14469	https://www.aclweb.org/anthology/P17-2080.pdf	https://www.aclweb.org/anthology/P19-1511.pdf	
143	Macquarie University	60	1	Macquarie University	Australia	https://www.aclweb.org/anthology/K17-1033.pdf	https://www.aclweb.org/anthology/P12-1093.pdf	https://www.aclweb.org/anthology/P19-1468.pdf	
144	Tel Aviv University	58	1	Tel Aviv University	Israel	https://papers.nips.cc//paper/8493-online-stochastic-shortest-path-with-bandit-feedback-and-unknown-transition-function.pdf	https://papers.nips.cc//paper/8417-sampling-sketches-for-concave-sublinear-functions-of-frequencies.pdf	https://papers.nips.cc//paper/6041-optimal-tagging-with-markov-chain-optimization.pdf	
145	Center for Language and Speech Processing	58	0	None	None	https://www.aclweb.org/anthology/J17-2001.pdf	https://www.aclweb.org/anthology/P12-1019.pdf	https://www.aclweb.org/anthology/P19-1172.pdf	
146	LMU Munich	58	1	University of Munich	Germany	https://www.aclweb.org/anthology/P18-1075.pdf	https://www.aclweb.org/anthology/E17-1003.pdf	https://www.aclweb.org/anthology/N19-1048.pdf	
147	College of Computer Science	57	0	None	None	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16058/15970	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16822/16773	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8203/8804	
148	MIT CSAIL	57	1	Massachusetts Institute of Technology	USA	https://openreview.net/pdf?id=rJe10iC5K7	https://papers.nips.cc//paper/7381-neural-symbolic-vqa-disentangling-reasoning-from-vision-and-language-understanding.pdf	https://www.aclweb.org/anthology/D18-1131.pdf	
149	East China Normal University	57	1	East China Normal University	China	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16766/15719	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16505/16693	https://www.aclweb.org/anthology/P13-1047.pdf	
150	Université Paris-Saclay	57	1	Université́ Paris Saclay	France	http://proceedings.mlr.press/v48/perolat16.pdf	https://www.aclweb.org/anthology/D17-1265.pdf	http://proceedings.mlr.press/v48/qub16.pdf	
151	Michigan State University	56	1	Michigan State University	USA	https://www.aclweb.org/anthology/J12-4003.pdf	http://proceedings.mlr.press/v28/zhang13c.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9860/9989	
152	Rice University	56	1	Rice University	USA	https://papers.nips.cc//paper/7732-porcupine-neural-networks-approximating-neural-network-landscapes.pdf	http://proceedings.mlr.press/v48/lan16.pdf	https://papers.nips.cc//paper/9712-the-geometry-of-deep-networks-power-diagram-subdivision.pdf	
153	Boston University	56	1	Boston University	USA	http://proceedings.mlr.press/v32/bai14.pdf	https://papers.nips.cc//paper/8018-learning-to-repair-software-vulnerabilities-with-generative-adversarial-networks.pdf	https://papers.nips.cc//paper/7058-adaptive-classification-for-prediction-under-a-budget.pdf	
154	University of Sydney	55	1	University of Sydney	Australia	https://www.aclweb.org/anthology/P17-1178.pdf	https://papers.nips.cc//paper/8497-disentangled-behavioural-representations.pdf	http://proceedings.mlr.press/v97/hsu19a/hsu19a.pdf	
155	The Hong Kong Polytechnic University	55	1	The Hong Kong Polytechnic University	China	https://www.aclweb.org/anthology/D19-1486.pdf	https://www.aclweb.org/anthology/D19-1470.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/11796/11729	
156	Google AI	55	1	Google	USA	https://www.aclweb.org/anthology/D18-1211.pdf	https://www.aclweb.org/anthology/D19-1309.pdf	https://www.aclweb.org/anthology/N19-1348.pdf	
157	College of Computer Science and Technology	53	0	None	None	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8233/8858	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8188/8857	https://aaai.org/ojs/index.php/AAAI/article/view/4579/4457	
158	Texas A&M University	53	1	Texas A&M University	USA	https://aaai.org/ojs/index.php/AAAI/article/view/4187/4065	https://aaai.org/ojs/index.php/AAAI/article/view/4276/4154	https://papers.nips.cc//paper/9254-variational-graph-recurrent-neural-networks.pdf	
159	Aalto University	53	1	Aalto University	Finland	https://www.aclweb.org/anthology/P14-2043.pdf	https://icml.cc/2012/papers/445.pdf	https://papers.nips.cc//paper/4845-clustering-by-nonnegative-matrix-factorization-using-graph-random-walk.pdf	
160	University of Virginia	53	1	University of Virginia	USA	https://www.aclweb.org/anthology/N19-1064.pdf	https://openreview.net/pdf?id=SJ1nzBeA-	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16858/15754	
161	Alan Turing Institute	52	1	Alan Turing Institute	UK	https://openreview.net/pdf?id=ByeZ5jC5YQ	https://openreview.net/pdf?id=S1xcx3C5FX	https://papers.nips.cc//paper/6616-probabilistic-models-for-integration-error-in-the-assessment-of-functional-cardiac-models.pdf	
162	OpenAI	52	1	OpenAI	USA	http://proceedings.mlr.press/v80/grover18a/grover18a.pdf	https://openreview.net/pdf?id=HJGven05Y7	https://papers.nips.cc//paper/6391-generative-adversarial-imitation-learning.pdf	
163	Temple University	51	1	Temple University	USA	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8258/8840	https://www.aaai.org/ocs/index.php/AAAI/AAAI14/paper/viewFile/8356/8810	https://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/viewFile/5109/5503	
164	IBM	51	1	IBM	USA	http://proceedings.mlr.press/v48/yangb16.pdf	https://papers.nips.cc//paper/4838-cocktail-party-processing-via-structured-prediction.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16379/16237	
165	NTT Corporation	51	1	NTT Corporation	Japan	https://www.aclweb.org/anthology/C14-1077.pdf	https://www.aclweb.org/anthology/D19-1674.pdf	https://www.aclweb.org/anthology/P17-2043.pdf	
166	Institute of Information Engineering	51	0	None	None	https://aaai.org/ojs/index.php/AAAI/article/view/3802/3680	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16082/16595	https://aaai.org/ojs/index.php/AAAI/article/view/4169/4047	
167	Baidu Research	51	1	Baidu	China	https://openreview.net/pdf?id=BylSPv9gx	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16421/16349	https://openreview.net/pdf?id=S1xtAjR5tX	
168	Center for Information and Language Processing	51	0	None	None	https://arxiv.org/pdf/1301.2811.pdf	https://www.aclweb.org/anthology/P17-1053.pdf	https://www.aclweb.org/anthology/P18-1075.pdf	
169	University of Texas at Dallas	49	1	University of Texas at Dallas	USA	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9584/9959	https://www.aclweb.org/anthology/C12-2045.pdf	https://www.aclweb.org/anthology/P13-2142.pdf	
170	IIT Bombay	49	1	IIT Bombay	India	https://www.aclweb.org/anthology/C16-1287.pdf	https://www.aclweb.org/anthology/C12-1114.pdf	https://openreview.net/pdf?id=BkltNhC9FX	
171	Max Planck Institute for Informatics	49	1	MMax Planck Institute for Informatics	Germany	https://papers.nips.cc//paper/7226-effective-parallelisation-for-machine-learning.pdf	https://www.aclweb.org/anthology/C16-1265.pdf	https://papers.nips.cc//paper/5742-top-k-multiclass-svm.pdf	
172	Tianjin University	49	1	Tianjin University	China	https://papers.nips.cc//paper/8804-connective-cognition-network-for-directional-visual-commonsense-reasoning.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/17031/16141	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/16886/16351	
173	Beijing University of Posts and Telecommunications	48	1	Beijing University of Posts and Telecommunications	China	https://www.aclweb.org/anthology/P19-1257.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/viewFile/6378/7127	https://www.aclweb.org/anthology/D19-1043.pdf	
174	Xiamen University	48	1	Xiamen University	China	https://papers.nips.cc//paper/8468-variational-structured-semantic-inference-for-diverse-image-captioning.pdf	https://www.aclweb.org/anthology/Q19-1002.pdf	https://aaai.org/ojs/index.php/AAAI/article/view/4897/4770	
175	California Institute of Technology	48	1	California Institute of Technology	USA	https://papers.nips.cc//paper/9369-the-impact-of-regularization-on-high-dimensional-logistic-regression.pdf	http://proceedings.mlr.press/v97/le19a/le19a.pdf	https://openreview.net/pdf?id=SJiHXGWAZ	
176	Simon Fraser University	48	1	Simon Fraser University	Canada	https://aaai.org/ocs/index.php/AAAI/AAAI17/paper/viewFile/14589/13763	https://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/viewFile/9555/9422	https://papers.nips.cc//paper/7661-gumbolt-extending-gumbel-trick-to-boltzmann-priors.pdf	
177	University of Montreal	48	1	Université de Montréal	Canada	http://proceedings.mlr.press/v28/kamyshanska13.pdf	https://arxiv.org/pdf/1211.4246.pdf	https://papers.nips.cc//paper/7237-modulating-early-visual-processing-by-language.pdf	
178	Weizmann Institute of Science	48	1	Weizmann Institute of Science	Israel	https://papers.nips.cc//paper/8723-the-convergence-rate-of-neural-networks-for-learned-functions-of-different-frequencies.pdf	https://aaai.org/ocs/index.php/AAAI/AAAI18/paper/viewFile/17312/15794	http://proceedings.mlr.press/v97/greenfeld19a/greenfeld19a.pdf	
179	Xidian University	48	1	Xidian University	China	https://papers.nips.cc//paper/6624-group-sparse-additive-machine.pdf	https://www.aclweb.org/anthology/P19-1193.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/12131/11807	
180	Human Language Technology Center of Excellence	48	0	None	None	https://www.aclweb.org/anthology/E17-2018.pdf	https://www.aclweb.org/anthology/P14-1111.pdf	https://www.aclweb.org/anthology/P13-2012.pdf	
181	Politecnico di Milano	47	1	Politecnico di Milano	Italy	http://proceedings.mlr.press/v80/tirinzoni18a/tirinzoni18a.pdf	https://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/viewFile/4899/5457	https://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/viewFile/11891/11627	
